session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_090611,user_09695,movie_0043,7/21/25,Smart TV,196.2,40.4,stopped,HD,Canada,FALSE,,donald70@example.net,Mary,Torres,39,Male,USA,Indiana,Port Brandonfurt,Standard,2023-06-15,TRUE,25.71,Smart TV,1,2025-04-13 17:15:57,City Queen,Documentary,Family,,2005,80,PG-13,Spanish,USA,6.3,,,,,FALSE,2022-12-12,FALSE
session_082952,user_01506,movie_0453,7/6/24,Mobile,63.8,91.8,paused,HD,USA,FALSE,4,fwest@example.net,William,Ramirez,40,Male,USA,Tennessee,Rossfurt,Premium,2024-09-16,FALSE,487.28,Gaming Console,2,2024-10-22 7:31:01,Princess Dream,Movie,Adventure,,2007,92,TV-MA,English,Germany,9.2,3945580,366268007,,,FALSE,2021-03-16,FALSE
session_046797,user_02573,movie_0195,12/31/25,Smart TV,52.1,,started,Ultra HD,USA,FALSE,,pereztyler@example.org,Michelle,Harrington,45,Male,USA,Virginia,Bonnieport,Premium,2023-02-05,TRUE,13.56,Gaming Console,2,2024-11-18 5:06:01,New Phoenix,Limited Series,Music,,1996,18,NC-17,Korean,Canada,6.4,,,6,151,FALSE,2022-06-15,FALSE
session_052716,user_07233,movie_0891,6/18/24,Desktop,57.5,62.2,started,4K,USA,FALSE,,jasonchavez@example.org,Joshua,Hernandez,19,Male,USA,Illinois,New April,Standard,2024-08-12,FALSE,29.8,Tablet,,2023-07-06 16:15:19,Ice House,Movie,Western,Thriller,2018,81,TV-Y7,French,UK,8.6,6422267,1560245,,,FALSE,2024-08-29,FALSE
session_061662,user_02859,movie_0176,10/7/25,Smart TV,27.2,12.9,paused,SD,USA,FALSE,,robertsonpamela@example.com,Christina,Rodriguez,40,Female,USA,Maryland,Rebeccahaven,Premium,2025-06-17,TRUE,11.15,Gaming Console,,2025-01-19 2:39:18,Dream City,TV Series,Documentary,,2008,39,TV-Y7,French,USA,4.4,,,10,116,TRUE,2022-09-02,FALSE
session_027708,user_06424,movie_0609,8/3/24,Mobile,,44.3,completed,HD,USA,TRUE,,kendra62@example.com,Denise,Jackson,43,Female,Canada,Ontario,East Gregory,Standard,2024-01-30,TRUE,,Desktop,1,2024-05-04 12:20:06,Old Family,Limited Series,Action,War,2018,43,TV-G,Spanish,South Korea,,,,5,182,FALSE,2024-10-14,FALSE
session_063153,user_07258,movie_0827,9/27/25,Smart TV,49.5,77.7,paused,HD,USA,FALSE,,amberrios@example.com,Rhonda,Shaw,42,Male,USA,Missouri,Hornton,Basic,2024-07-31,TRUE,3.79,Gaming Console,5,2024-01-29 11:30:24,Mystery House,Movie,Family,Biography,2021,139,R,Hindi,USA,,,2642562,,,TRUE,2024-10-22,FALSE
session_069557,user_08645,movie_0887,9/21/25,Tablet,33,97.1,started,HD,USA,FALSE,,morrisonlisa@example.org,William,Henry,18,Female,Canada,Quebec,Hooperton,Premium,2023-02-22,TRUE,5.91,Mobile,1,2022-09-30 14:33:58,Warrior Phoenix,Movie,Music,Music,2004,115,G,English,USA,4.1,25132790,165389163,,,FALSE,2023-03-09,FALSE
session_068100,user_02458,movie_0873,10/2/25,Smart TV,53,,completed,HD,USA,FALSE,,lisaperez@example.net,Andrew,Walsh,,,Canada,Quebec,Vargasland,Premium+,2024-10-14,TRUE,5.36,Mobile,,2022-08-16 23:43:07,The City,Movie,Western,Music,2000,130,NC-17,English,USA,5.5,5203135,14104172,,,TRUE,2024-03-19,TRUE
session_051230,user_09175,movie_0028,8/3/25,Desktop,96.4,81.6,stopped,4K,USA,TRUE,,anne61@example.com,Jared,Nixon,38,Male,USA,California,Dannyport,Standard,2023-04-20,TRUE,,Laptop,5,2023-09-26 22:45:45,Legend Hero,Stand-up Comedy,Biography,Romance,2003,417,PG,French,USA,,,,,,FALSE,2024-01-07,FALSE
session_026862,user_04974,movie_0130,8/30/24,Tablet,69.1,71.9,paused,HD,USA,TRUE,,jenniferwilliams@example.org,Alexander,Cohen,49,Male,USA,Pennsylvania,Matthewsside,Standard,2024-04-07,TRUE,,Laptop,1,2023-06-24 17:20:21,Last House,Movie,Action,,1990,36,NC-17,English,Japan,6.4,10949397,45443003,,,FALSE,2020-11-19,FALSE
session_031208,user_02075,movie_0964,12/28/24,Smart TV,37.6,51.2,paused,4K,USA,FALSE,,brianaguilar@example.org,Ashley,Hull,28,Male,USA,Washington,Lake Arthur,Premium+,2024-10-21,TRUE,12.17,Laptop,,2024-02-09 20:54:59,Journey Empire,TV Series,Crime,Documentary,1992,58,TV-Y,English,UK,7.1,,,4,18,TRUE,2022-11-22,FALSE
session_098413,user_07910,movie_0765,11/28/25,Mobile,29.1,27.6,completed,SD,USA,FALSE,,mwilkerson@example.net,Aaron,Spencer,22,Male,USA,California,South Rebecca,Premium,2024-09-16,TRUE,13.9,Smart TV,3,2023-10-28 13:03:41,War Phoenix,TV Series,Documentary,,2003,439,TV-Y,German,USA,,,,7,6,FALSE,2021-05-12,FALSE
session_023566,user_06705,movie_0604,3/28/25,Desktop,81.2,17.8,started,HD,USA,FALSE,,robertsbrian@example.com,Blake,Stone,56,Female,USA,California,Stephenport,Premium,2024-09-02,TRUE,33.9,Smart TV,,2022-12-04 12:45:26,Empire War,TV Series,Western,,2019,42,TV-MA,English,USA,5.4,,,14,112,FALSE,2021-08-22,TRUE
session_090643,user_04632,movie_0593,10/10/24,Desktop,47.9,57.1,paused,SD,USA,FALSE,4,gracemartinez@example.com,Kayla,Fleming,9,Female,Canada,Manitoba,Lake Elizabethmouth,Standard,2024-08-22,FALSE,27.16,Gaming Console,4,2022-08-29 12:31:54,Queen Dragon,Documentary,Family,Family,2001,72,TV-14,Spanish,Germany,,,,,,TRUE,2022-04-24,FALSE
session_053912,user_04328,movie_0340,8/10/25,Smart TV,43.2,25.3,paused,Ultra HD,Canada,TRUE,,zstout@example.net,Jeff,Smith,39,Male,Canada,Nova Scotia,Lake Wendyville,Standard,2024-08-28,TRUE,8.6,Mobile,2,2024-12-21 12:10:20,Mission Quest,Movie,Documentary,,2010,124,TV-Y,English,USA,6.3,1398006,,,,TRUE,2020-12-14,FALSE
session_031165,user_06881,movie_0492,1/5/24,Mobile,17.2,52.3,paused,Ultra HD,USA,FALSE,,jeffreyjohnson@example.com,Donald,Boyer,,Male,USA,North Carolina,Jamesmouth,Standard,2024-06-15,FALSE,16.37,Tablet,6,2022-12-20 22:14:32,Battle Love,TV Series,Documentary,Thriller,2009,54,NC-17,English,Canada,5.8,,,13,9,FALSE,2021-09-14,FALSE
session_049887,user_01579,movie_0918,6/2/25,Smart TV,42.5,,completed,SD,Canada,FALSE,,williamsanchez@example.net,Antonio,Hensley,63,,USA,California,Amandaside,Premium+,2023-06-12,TRUE,12.83,Laptop,2,2024-12-04 14:12:53,Secret Phoenix,Stand-up Comedy,Sport,,2002,59,TV-PG,English,South Korea,6.4,,,,,FALSE,2021-02-08,FALSE
session_085556,user_09715,movie_0358,8/23/25,Tablet,16.6,98.3,paused,4K,USA,FALSE,,gilbertbetty@example.org,Christina,Collins,44,Male,Canada,Newfoundland and Labrador,Cookton,Standard,2024-02-28,FALSE,10.08,Smart TV,4,2023-03-30 18:39:15,Legend Secret,TV Series,Drama,,1992,37,TV-MA,English,Japan,9,,,4,148,FALSE,2025-04-21,FALSE
session_099593,user_02052,movie_0426,4/10/25,Mobile,57.1,83.4,stopped,4K,Canada,FALSE,,johnpetty@example.org,Amanda,Case,35,,Canada,Manitoba,Lake Brandon,Premium,2025-05-07,TRUE,0.92,Desktop,2,2022-08-17 14:02:03,Warrior King,Movie,Action,,2004,131,PG,French,USA,5.2,5821087,15559765,,,FALSE,2024-03-17,FALSE
session_065801,user_00798,movie_0196,10/19/25,Tablet,61.4,34.8,started,4K,USA,FALSE,5,arobinson@example.org,Gabriela,Walls,10,Male,Canada,Manitoba,New Howardview,Premium,2024-12-27,TRUE,11.05,Mobile,1,2023-05-07 12:16:37,Legend Mission,Movie,Mystery,,2014,69,TV-Y,Korean,Japan,4.3,5542251,1949871,,,FALSE,2022-10-21,FALSE
session_070062,user_09067,movie_0138,8/18/25,Laptop,42.9,33.9,completed,HD,USA,FALSE,,churchmichelle@example.net,Gabrielle,Stewart,57,Female,USA,California,Melissamouth,Premium+,2024-02-15,TRUE,7.56,Desktop,3,2024-11-15 11:36:17,Kingdom Fire,Movie,Biography,Comedy,2024,118,PG,English,Canada,5.6,2785266,20178073,,,FALSE,2023-05-29,FALSE
session_094055,user_08402,movie_0605,3/14/24,Mobile,142.1,35.4,paused,4K,USA,FALSE,,jeffreybradshaw@example.net,Jeremy,Thomas,,Female,USA,Wisconsin,Wilsonmouth,Premium+,2022-10-14,TRUE,,Laptop,3,2025-02-08 4:18:52,An War,Movie,Romance,War,2014,138,PG,English,South Korea,5.6,3696939,158596540,,,TRUE,2024-09-07,FALSE
session_097175,user_06893,movie_0825,11/19/25,Smart TV,17.3,35.1,completed,4K,Canada,FALSE,,davewarner@example.com,Jennifer,Brown,38,Prefer not to say,USA,Indiana,Campbellmouth,Premium,2023-04-25,TRUE,27.73,Smart TV,3,2024-02-29 6:52:21,Warrior Story,Movie,Romance,,2008,131,TV-Y7,Spanish,USA,,2565082,6970808,,,TRUE,2020-09-28,FALSE
session_007837,user_04599,movie_0367,11/24/24,Mobile,21.5,28.8,started,HD,Canada,FALSE,,willie86@example.com,Steven,Johnson,40,Prefer not to say,USA,Texas,East Denise,Premium+,2022-08-13,FALSE,4.15,Laptop,2,2024-06-20 8:16:13,Storm Secret,Movie,Drama,,1991,92,TV-MA,English,USA,4.7,6921573,,,,FALSE,2022-11-29,TRUE
session_033417,user_01980,movie_0520,3/25/24,Mobile,101.7,,started,4K,USA,TRUE,,ybrooks@example.net,Valerie,Sherman,22,Other,USA,Indiana,South Stephanie,Basic,2024-11-29,TRUE,,Mobile,1,2023-01-04 13:10:17,Big Queen,TV Series,Biography,,1992,28,PG-13,English,Germany,6.5,,,5,9,FALSE,2023-05-25,FALSE
session_036649,user_02626,movie_0886,11/8/24,Smart TV,25.4,69.3,completed,4K,USA,TRUE,,jeffrey94@example.net,Jennifer,Benjamin,15,Female,USA,Michigan,Lake Gary,Basic,2024-08-27,TRUE,16.92,Desktop,7,2022-12-25 23:04:42,Empire King,Stand-up Comedy,Adventure,,2015,51,R,German,Canada,5.7,,,,,FALSE,2023-12-17,FALSE
session_045753,user_01788,movie_0519,11/5/24,Desktop,144.9,,paused,HD,USA,FALSE,,tsmith@example.net,Jason,Green,44,Male,USA,New Jersey,Jordanshire,Standard,2024-07-22,TRUE,9.67,Smart TV,,2023-11-12 21:06:11,Quest House,Documentary,Fantasy,Drama,2020,98,TV-PG,English,USA,5.9,,,,,FALSE,2025-06-11,FALSE
session_012731,user_02416,movie_0555,3/26/25,Desktop,30.7,32.1,stopped,HD,USA,TRUE,,halljames@example.com,Julie,Davis,66,,Canada,Prince Edward Island,Thompsonberg,Basic,2024-06-01,TRUE,8.51,Mobile,,2023-11-05 13:19:24,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22,R,English,Germany,3,,,,141,FALSE,2025-04-06,TRUE
session_034671,user_08893,movie_0833,6/1/25,Desktop,77.8,,completed,HD,USA,FALSE,,michelle09@example.net,Harold,Davis,24,Male,USA,California,West Todd,Standard,2023-08-06,FALSE,22.95,Smart TV,4,2025-06-01 1:18:36,Mystery Mystery,Movie,Biography,,1999,114,PG,Korean,USA,4,42562175,4613013,,,FALSE,2022-09-13,FALSE
session_004026,user_00250,movie_0533,6/4/24,Laptop,40,64.6,stopped,SD,Canada,FALSE,,travis84@example.com,Karen,Brown,37,Male,Canada,Quebec,Ayerston,Premium,2023-10-07,TRUE,,Laptop,,2023-12-17 0:42:16,First Ice,Stand-up Comedy,Thriller,,2007,61,TV-14,English,USA,6,,,,,FALSE,2025-01-11,TRUE
session_086882,user_04660,movie_0524,2/13/25,Tablet,198,66.6,stopped,HD,USA,FALSE,,millerderek@example.org,Brittney,Johnson,34,Prefer not to say,Canada,Saskatchewan,Strongstad,Premium,2023-01-15,TRUE,35.96,Mobile,1,2025-02-28 16:02:57,Kingdom City,Movie,Crime,,2019,105,TV-PG,English,Germany,4.3,8179501,,,,FALSE,2023-02-07,FALSE
session_014728,user_06336,movie_0975,9/29/25,Tablet,28.8,96.5,paused,Ultra HD,Canada,FALSE,3,christopherholden@example.org,Dylan,Cooper,,Female,Canada,Manitoba,New Tracyborough,Standard,2023-02-11,TRUE,,Smart TV,4,2022-09-11 2:25:03,Quest War,Movie,History,Adventure,2013,101,TV-MA,French,USA,5.5,12437786,110918415,,,FALSE,2022-11-14,FALSE
session_009182,user_00799,movie_0521,6/14/25,Laptop,116.2,,completed,HD,USA,FALSE,,cthompson@example.com,Bill,Simmons,42,Female,USA,North Carolina,East Timothybury,Standard,2023-09-30,TRUE,,Smart TV,4,2024-11-26 11:21:35,Quest House,Movie,Crime,Mystery,2017,114,TV-14,French,USA,5.6,2053432,254166195,,,FALSE,2024-07-31,FALSE
session_093604,user_04406,movie_0425,12/18/25,Mobile,54.5,55.6,started,HD,Canada,TRUE,,cwright@example.org,Heather,Spears,,Prefer not to say,USA,Florida,New Keithstad,Premium,2023-08-26,TRUE,6.27,Gaming Console,1,2023-05-03 9:09:37,Storm Kingdom,TV Series,Adventure,,1994,53,NC-17,English,USA,,,,8,134,FALSE,2023-01-09,FALSE
session_029504,user_09376,movie_0205,11/17/25,Mobile,,41.2,paused,HD,USA,FALSE,,jacob68@example.com,Anthony,Williams,14,Female,Canada,Newfoundland and Labrador,Ashleytown,Standard,2025-06-06,TRUE,13.68,Tablet,3,2023-01-30 18:38:35,Adventure Legend,TV Series,Drama,Adventure,2021,73,R,Japanese,USA,6.5,,,2,109,FALSE,2020-11-18,FALSE
session_063733,user_00930,movie_0972,6/23/25,Desktop,99.1,54.4,stopped,4K,USA,FALSE,,imartin@example.com,Robert,Shields,50,Female,USA,Tennessee,Ryanview,Basic,2025-03-04,TRUE,10.87,Smart TV,2,2024-01-24 22:40:27,Bright Mystery,Stand-up Comedy,Sport,,1995,54,PG-13,Spanish,USA,6.8,,,,,FALSE,2024-12-02,FALSE
session_036628,user_01979,movie_0355,8/6/25,Desktop,,58.6,completed,HD,USA,FALSE,,wyang@example.net,Sara,Hendrix,33,Other,USA,Indiana,West Scottport,Premium,2024-01-12,TRUE,43.08,Smart TV,5,2023-10-03 6:45:48,Dream Dream,Limited Series,Family,Crime,2019,65,R,English,USA,5.9,,,4,177,FALSE,2024-07-24,FALSE
session_012106,user_08657,movie_0416,7/6/25,Laptop,14.8,64.6,started,Ultra HD,Canada,FALSE,,gonzalesivan@example.net,Ashley,Wade,50,Male,Canada,British Columbia,Davidfort,Standard,2023-01-14,TRUE,11.29,Tablet,3,2025-03-12 23:22:35,A Mystery,Stand-up Comedy,Mystery,,1992,45,R,Spanish,USA,9.1,,,,,FALSE,2021-06-11,FALSE
session_086127,user_03309,movie_0976,6/16/24,Desktop,53.3,37,completed,HD,USA,TRUE,,gomezgina@example.net,Jason,Norman,55,Male,USA,North Carolina,Lindatown,Basic,2024-06-11,TRUE,10.04,Mobile,3,2024-06-08 17:26:23,Dragon Journey,Movie,Adventure,Documentary,2015,111,G,Hindi,Japan,7.3,45933057,2099413,,,FALSE,2022-09-16,FALSE
session_014838,user_04931,movie_0781,3/13/25,Mobile,46.5,79,paused,HD,USA,FALSE,,gilbertjoseph@example.net,Randy,Davis,,Female,USA,North Carolina,Davilafort,Basic,2024-01-20,TRUE,22.36,Smart TV,4,2024-12-29 11:12:35,First House,Documentary,War,,2003,86,TV-14,English,UK,1.7,,,,,TRUE,2021-06-14,FALSE
session_010183,user_01516,movie_0809,1/14/25,Laptop,,,stopped,HD,Canada,FALSE,,powerscory@example.org,Michael,Alvarado,45,,USA,Arizona,Stephenchester,Premium,2024-10-31,FALSE,27.7,Gaming Console,2,2023-07-25 18:24:45,Kingdom Dragon,Stand-up Comedy,Music,,2009,69,TV-14,Korean,USA,6.3,,,,,FALSE,2020-08-08,FALSE
session_096868,user_04519,movie_0331,5/26/25,Tablet,5.7,,paused,HD,USA,FALSE,,bateskarla@example.net,Jerry,Lyons,22,Male,USA,Illinois,New Samuelhaven,Premium,2025-07-25,TRUE,26.17,Desktop,4,2023-05-02 15:00:43,A Quest,TV Series,Family,,2018,36,PG,Italian,UK,,,,3,138,TRUE,2020-12-01,FALSE
session_018206,user_04368,movie_0381,5/22/25,Smart TV,20.5,55.6,completed,HD,USA,TRUE,,kyle59@example.com,William,Rodriguez,30,,USA,Missouri,West Brittanytown,Premium,2023-02-22,TRUE,,Mobile,2,2024-08-11 10:04:42,Dragon Princess,Movie,Biography,Sport,2023,116,TV-G,English,Germany,6.2,8059992,1032562,,,FALSE,2021-11-26,FALSE
session_072573,user_06890,movie_0143,8/13/25,Laptop,262.3,79,started,HD,USA,FALSE,,olee@example.org,Stephanie,Lowe,21,Female,USA,Ohio,Port Danieltown,Premium,2022-12-24,TRUE,2.59,Laptop,,2024-04-04 12:14:45,Adventure Fire,Movie,Biography,,2006,143,NC-17,German,Germany,5,792013,5298432,,,TRUE,2022-12-28,FALSE
session_087986,user_09540,movie_0866,10/4/25,Laptop,,47.9,completed,HD,Canada,FALSE,,vanderson@example.net,Martin,Butler,31,Female,USA,Missouri,Cooktown,Premium+,2024-04-08,TRUE,4.52,Desktop,1,2025-07-01 19:59:02,Love King,TV Series,Comedy,,1997,75,G,English,Japan,4.1,,,10,44,FALSE,2022-10-18,FALSE
session_073787,user_04797,movie_0032,11/19/25,Smart TV,28.3,82.2,completed,4K,USA,FALSE,,rebeccachapman@example.org,Elaine,Edwards,13,Male,USA,Texas,Robertfort,Premium,2023-09-22,TRUE,33.41,Smart TV,1,2023-01-09 21:15:22,House Hero,TV Series,Crime,,2000,31,TV-Y7,German,UK,,,,3,24,FALSE,2024-02-13,FALSE
session_090180,user_01226,movie_0523,2/25/24,Smart TV,88.1,,completed,4K,USA,FALSE,,jeffery85@example.org,Ashley,Ford,25,Male,Canada,Newfoundland and Labrador,Rodneymouth,Standard,2024-07-24,TRUE,4.58,Smart TV,2,2024-08-09 19:33:49,Mystery War,Movie,Fantasy,,1981,159,G,Italian,South Korea,6.9,5347853,30379004,,,FALSE,2023-12-08,FALSE
session_085281,user_09416,movie_0344,9/19/24,Mobile,88.5,,completed,HD,USA,FALSE,,amandaanthony@example.net,Amy,Davis,26,Female,USA,Massachusetts,Lake Sean,Premium,2022-12-04,TRUE,6.79,Laptop,4,2024-10-26 21:46:05,Mystery Fire,Movie,Thriller,,2017,110,PG,English,South Korea,5.1,6458405,2367644,,,FALSE,2022-09-26,TRUE
session_083830,user_03640,movie_0146,10/16/25,Laptop,155.1,39.8,completed,HD,Canada,FALSE,,sharris@example.com,Alexandra,Thomas,48,Female,Canada,Saskatchewan,Gilmoreville,Standard,2024-02-21,FALSE,28.27,Laptop,4,2024-04-14 6:01:23,Bright Love,Movie,War,,2014,79,PG-13,English,USA,4.4,,,,,FALSE,2024-11-22,FALSE
session_047611,user_08795,movie_0218,3/15/25,Tablet,45.5,96.3,completed,HD,USA,FALSE,4,angelamaxwell@example.org,Eric,Lopez,15,Male,USA,Tennessee,North Michael,Premium,2022-08-07,TRUE,484.66,Laptop,7,2024-09-29 21:44:01,Journey Mission,Movie,Action,Documentary,1995,93,NC-17,English,India,6.2,8955476,5873907,,,FALSE,2020-12-19,FALSE
session_080832,user_09204,movie_0079,7/5/25,Mobile,67.5,43.9,started,Ultra HD,USA,FALSE,,antonio39@example.org,Jeffery,Cobb,24,,USA,Michigan,Sarahhaven,Basic,2023-08-15,TRUE,2.06,Smart TV,4,2024-03-28 13:41:40,Mission Dream,Movie,War,,2005,414,TV-G,Hindi,USA,5.9,4204348,24367896,,,FALSE,2021-02-07,FALSE
session_088529,user_07629,movie_0972,5/21/25,Mobile,45.1,67.5,started,Ultra HD,USA,FALSE,2,jacksoncindy@example.net,Gregory,Bernard,28,Male,USA,Arizona,Faithhaven,Standard,2024-10-26,TRUE,33.17,Mobile,4,2023-06-21 18:14:13,Bright Mystery,Stand-up Comedy,Sport,,1995,54,PG-13,Spanish,USA,6.8,,,,,FALSE,2024-12-02,FALSE
session_025502,user_06177,movie_0713,2/14/24,Tablet,90.8,80.8,completed,SD,Canada,TRUE,,ryan56@example.com,Dennis,Robinson,,Male,USA,Massachusetts,Lake Tammy,Premium,2022-08-23,TRUE,2.2,Mobile,7,2023-05-28 15:51:17,Princess Quest,Movie,War,,1992,103,TV-MA,Spanish,Canada,,,16977476,,,TRUE,2024-05-02,TRUE
session_020434,user_09917,movie_0998,5/7/24,Laptop,,26.6,completed,Ultra HD,USA,FALSE,3,martinbecky@example.net,Paul,Copeland,33,Female,USA,Florida,Lake Connie,Standard,2024-05-04,TRUE,3.34,Tablet,2,2024-01-25 23:47:55,Day Legend,Limited Series,Fantasy,,2013,69,TV-14,English,USA,6,,,8,162,TRUE,2022-09-25,FALSE
session_015533,user_04117,movie_0664,5/7/24,Smart TV,22.6,63.7,stopped,4K,USA,FALSE,,thomasdixon@example.com,David,Chandler,26,Male,Canada,Newfoundland and Labrador,South Sabrinashire,Premium,2024-11-20,TRUE,11.11,Tablet,6,2024-06-21 16:02:54,An Princess,Movie,History,Horror,2020,107,TV-G,English,USA,6.5,65169386,16858783,,,FALSE,2021-08-23,FALSE
session_094901,user_02640,movie_0051,7/14/25,Smart TV,,71.8,completed,HD,Canada,FALSE,,amy17@example.net,Heather,Garner,48,Male,Canada,Nova Scotia,North Kathryn,Standard,2023-05-14,TRUE,23.2,Gaming Console,2,2022-09-04 9:00:28,Hero Mystery,TV Series,Western,Comedy,1995,52,TV-PG,English,USA,8,,,12,178,FALSE,2023-09-10,FALSE
session_017683,user_06210,movie_0005,7/13/25,Smart TV,137.4,7.2,completed,4K,USA,TRUE,4,sarah47@example.com,Tiffany,Ortiz,19,Male,USA,Florida,New Trevorfort,Premium+,2024-06-23,TRUE,13.04,Gaming Console,3,2023-12-20 14:00:45,Warrior Mission,Documentary,Sport,Mystery,2015,91,TV-G,English,USA,3.1,,,,,FALSE,2023-06-15,FALSE
session_029042,user_09610,movie_0767,8/29/24,Desktop,99.1,75.3,started,4K,Canada,FALSE,,sherry17@example.org,Richard,Haas,38,Female,USA,Maryland,Ramireztown,Standard,2024-12-15,TRUE,21.85,Desktop,4,2022-11-10 10:37:26,Old Fire,Movie,Mystery,,2007,94,TV-14,English,USA,6.9,1521182,,,,FALSE,2023-07-27,FALSE
session_053483,user_08754,movie_0424,12/28/24,Mobile,64.8,4.5,stopped,HD,Canada,FALSE,,parkeralexander@example.org,Michael,Gonzales,11,Male,Canada,Nova Scotia,New Blakeland,Standard,2024-07-22,TRUE,18.41,Tablet,3,2023-01-13 16:32:48,Battle Secret,Documentary,Mystery,,2004,56,TV-Y7,English,USA,0.9,,,,,FALSE,2021-04-06,FALSE
session_046875,user_05799,movie_0253,10/13/24,Desktop,63.2,78.4,stopped,SD,USA,FALSE,3,dawsonzachary@example.com,Kristopher,Smith,,Other,Canada,New Brunswick,North Dianefort,Premium,2023-06-01,TRUE,6.94,Smart TV,1,2024-03-14 3:57:09,City Queen,Documentary,Fantasy,,2013,99,TV-G,Spanish,USA,,,,,,TRUE,2020-11-04,TRUE
session_053206,user_04371,movie_0479,3/5/25,Desktop,6.3,33.9,paused,4K,USA,FALSE,,wrightemily@example.com,Robert,Cruz,30,Male,USA,Maryland,West Ian,Standard,2023-04-12,TRUE,8.8,Mobile,3,2025-02-14 16:59:48,Little House,TV Series,Biography,Family,2013,56,PG-13,Spanish,South Korea,6.8,,,8,94,FALSE,2020-09-13,FALSE
session_033391,user_06335,movie_0427,6/23/24,Smart TV,,0.5,started,HD,USA,TRUE,,donaldmartin@example.net,Isabella,Hayes,46,Prefer not to say,USA,Wisconsin,Richardberg,Standard,2024-05-15,TRUE,18.17,Gaming Console,6,2025-01-15 14:58:12,A King,Movie,Western,,2023,59,PG-13,English,South Korea,7.2,20316482,209532686,,,FALSE,2024-02-15,FALSE
session_056792,user_03193,movie_0262,1/16/25,Smart TV,74.5,52.7,started,SD,USA,FALSE,5,hansonmark@example.org,Justin,Thornton,34,Female,USA,Ohio,North Thomas,Premium,2025-07-26,TRUE,15.86,Laptop,6,2023-06-20 12:36:39,House Secret,Movie,Sport,,2020,127,TV-G,English,USA,4.8,,5863373,,,FALSE,2023-02-02,FALSE
session_058246,user_08721,movie_0577,1/21/24,Desktop,33.9,76.7,stopped,Ultra HD,USA,FALSE,,crystalfrye@example.org,Michael,Brown,34,Female,USA,Arizona,Lake Angelbury,Premium,2024-07-09,TRUE,,Tablet,,2022-12-21 1:49:03,Family House,TV Series,Action,,2003,53,TV-PG,Japanese,Japan,8.6,,,7,74,TRUE,2023-10-22,FALSE
session_032852,user_09461,movie_0465,5/26/24,Tablet,43.8,,paused,HD,USA,FALSE,,martinezpamela@example.net,Jennifer,Patton,35,,USA,California,Travismouth,Basic,2024-11-01,TRUE,13.2,Laptop,3,2024-01-27 17:53:15,Battle Fire,Documentary,Romance,,2006,91,R,Korean,USA,7.4,,,,,FALSE,2023-08-04,FALSE
session_019508,user_00813,movie_0618,6/8/25,Tablet,75.3,71.6,completed,HD,USA,TRUE,3,billkeller@example.org,Daniel,Mitchell,43,Male,Canada,Quebec,East Christine,Basic,2025-05-14,TRUE,,Desktop,3,2025-02-09 7:36:14,First Kingdom,TV Series,War,Romance,2014,58,NC-17,English,South Korea,,,,1,152,FALSE,2024-05-30,FALSE
session_083584,user_02029,movie_0642,4/14/24,Mobile,116.8,23.4,stopped,HD,USA,TRUE,,ryan11@example.com,Rachael,Smith,41,Female,USA,Wisconsin,New Tammy,Standard,2025-02-11,TRUE,5.09,Laptop,,2022-09-23 2:48:18,Hero Dragon,Limited Series,Romance,,2011,20,TV-14,Italian,Canada,,,,3,37,TRUE,2021-04-26,TRUE
session_039355,user_00240,movie_0786,9/8/24,Tablet,,14.3,completed,HD,USA,FALSE,,eanderson@example.org,Justin,Scott,44,Male,USA,Florida,New Alexandrahaven,Basic,2023-09-17,TRUE,28.4,Mobile,4,2024-08-25 16:05:12,War House,Stand-up Comedy,Comedy,,2017,82,PG-13,German,France,6.4,,,,,TRUE,2025-06-08,FALSE
session_064785,user_03174,movie_0282,5/7/24,Mobile,128.4,20.3,stopped,4K,Canada,FALSE,,caseyandrew@example.com,Amber,Braun,27,Male,Canada,Newfoundland and Labrador,Harrisview,Basic,2024-05-06,TRUE,,Tablet,4,2024-08-15 21:56:37,Secret Ice,Movie,Comedy,Drama,1997,90,TV-Y,English,USA,4.2,2199222,32143697,,,FALSE,2024-03-05,TRUE
session_096333,user_07021,movie_0760,5/10/25,Mobile,15,15.6,started,SD,Canada,TRUE,,smithjames@example.net,Christopher,Huang,45,Prefer not to say,Canada,British Columbia,Vincentfurt,Standard,2024-04-08,TRUE,3.88,Laptop,,2022-09-05 6:58:05,Empire Love,TV Series,Sci-Fi,,2021,43,TV-Y7,English,Japan,7.1,,,8,197,TRUE,2024-09-23,TRUE
